"element","fixture","opponent_team","total_points","was_home","kickoff_time","team_h_score","team_a_score","round","modified","minutes","goals_scored","assists","clean_sheets","goals_conceded","own_goals","penalties_saved","penalties_missed","yellow_cards","red_cards","saves","bonus","bps","influence","creativity","threat","ict_index","clearances_blocks_interceptions","recoveries","tackles","defensive_contribution","starts","expected_goals","expected_assists","expected_goal_involvements","expected_goals_conceded","value","transfers_balance","selected","transfers_in","transfers_out","id","first_name","second_name","web_name","team","element_type","photo","team_name","short_team_name","strength","total_xg_conceded","opp_team_name","opp_short_team_name","opp_strength","team_strength","opp_team_strength","team_strength_att","opp_team_strength_att","team_strength_def","opp_team_strength_def","Position","Goals","Opp_Goals","name_club","full_name","cs_mean","recent_starts","points_mean","bps_mean","xg_mean","xa_mean","xgi_mean","xg_against","goals_mean","oppgoals_mean","threat_mean","creativity_mean","influence_mean","ict_mean","team_xg","team_xg_mean"
179,71,15,0,TRUE,"2025-10-18T14:00:00Z",2,1,8,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,-18,1048,0,18,179,"Evan","Ferguson","Ferguson",6,4,"487117.jpg","Brighton","BHA",3,"1.45","Newcastle","NEW",3,1150,1220,1090,1180,1210,1260,"ST",2,1,"Ferguson (BHA)","Evan Ferguson",0,0,0,0,0,0,0,0,1.8,1.4,0,0,0,0,0.92,1.54
179,88,14,0,FALSE,"2025-10-25T16:30:00Z",4,2,9,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,-10,1038,0,10,179,"Evan","Ferguson","Ferguson",6,4,"487117.jpg","Brighton","BHA",3,"1.29","Man Utd","MUN",3,1160,1135,1110,1100,1210,1170,"ST",2,4,"Ferguson (BHA)","Evan Ferguson",0,0,0,0,0,0,0,0,1.8,1.4,0,0,0,0,1.12,1.264
179,91,11,0,TRUE,"2025-11-01T15:00:00Z",3,0,10,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,-16,1022,0,16,179,"Evan","Ferguson","Ferguson",6,4,"487117.jpg","Brighton","BHA",3,"0.50","Leeds","LEE",3,1150,1145,1090,1100,1210,1190,"ST",3,0,"Ferguson (BHA)","Evan Ferguson",0,0,0,0,0,0,0,0,2,1.8,0,0,0,0,3.07,1.364
179,104,8,0,FALSE,"2025-11-09T14:00:00Z",0,0,11,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,-9,1013,0,9,179,"Evan","Ferguson","Ferguson",6,4,"487117.jpg","Brighton","BHA",3,"0.74","Crystal Palace","CRY",3,1160,1165,1110,1150,1210,1180,"ST",0,0,"Ferguson (BHA)","Evan Ferguson",0,0,0,0,0,0,0,0,2.2,1.4,0,0,0,0,0.38,1.714
179,113,5,0,TRUE,"2025-11-22T15:00:00Z",2,1,12,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,-8,1005,0,8,179,"Evan","Ferguson","Ferguson",6,4,"487117.jpg","Brighton","BHA",3,"1.91","Brentford","BRE",3,1150,1175,1090,1110,1210,1240,"ST",2,1,"Ferguson (BHA)","Evan Ferguson",0,0,0,0,0,0,0,0,1.6,1.2,0,0,0,0,1.22,1.334
179,127,16,0,FALSE,"2025-11-30T14:05:00Z",0,2,13,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,-3,1002,0,3,179,"Evan","Ferguson","Ferguson",6,4,"487117.jpg","Brighton","BHA",3,"0.71","Nott'm Forest","NFO",3,1160,1100,1110,1100,1210,1100,"ST",2,0,"Ferguson (BHA)","Evan Ferguson",0,0,0,0,0,0,0,0,1.8,1.2,0,0,0,0,1.53,1.342
179,133,2,0,TRUE,"2025-12-03T19:30:00Z",3,4,14,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,-1,1001,0,1,179,"Evan","Ferguson","Ferguson",6,4,"487117.jpg","Brighton","BHA",3,"2.41","Aston Villa","AVL",3,1150,1185,1090,1170,1210,1200,"ST",3,4,"Ferguson (BHA)","Evan Ferguson",0,0,0,0,0,0,0,0,1.8,1,0,0,0,0,2.21,1.464
179,143,19,0,TRUE,"2025-12-07T14:00:00Z",1,1,15,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,-3,998,0,3,179,"Evan","Ferguson","Ferguson",6,4,"487117.jpg","Brighton","BHA",3,"1.14","West Ham","WHU",3,1150,1075,1090,1050,1210,1100,"ST",1,1,"Ferguson (BHA)","Evan Ferguson",0,0,0,0,0,0,0,0,2,1,0,0,0,0,1.87,1.682
179,156,12,0,FALSE,"2025-12-13T15:00:00Z",2,0,16,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,-4,994,0,4,179,"Evan","Ferguson","Ferguson",6,4,"487117.jpg","Brighton","BHA",3,"1.89","Liverpool","LIV",4,1160,1230,1110,1170,1210,1290,"ST",0,2,"Ferguson (BHA)","Evan Ferguson",0,0,0,0,0,0,0,0,1.6,1.2,0,0,0,0,1.91,1.442
179,163,17,0,TRUE,"2025-12-20T15:00:00Z",0,0,17,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,-3,991,0,3,179,"Evan","Ferguson","Ferguson",6,4,"487117.jpg","Brighton","BHA",3,"1.38","Sunderland","SUN",3,1150,1145,1090,1120,1210,1170,"ST",0,0,"Ferguson (BHA)","Evan Ferguson",0,0,0,0,0,0,0,0,1.6,1.6,0,0,0,0,1.13,1.748
179,171,1,0,FALSE,"2025-12-27T15:00:00Z",2,1,18,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,-5,986,0,5,179,"Evan","Ferguson","Ferguson",6,4,"487117.jpg","Brighton","BHA",3,"3.08","Arsenal","ARS",5,1160,1300,1110,1340,1210,1260,"ST",1,2,"Ferguson (BHA)","Evan Ferguson",0,0,0,0,0,0,0,0,1.2,1.4,0,0,0,0,0.85,1.73
179,190,19,0,FALSE,"2025-12-30T19:30:00Z",2,2,19,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,-2,984,0,2,179,"Evan","Ferguson","Ferguson",6,4,"487117.jpg","Brighton","BHA",3,"2.06","West Ham","WHU",3,1160,1075,1110,1050,1210,1100,"ST",2,2,"Ferguson (BHA)","Evan Ferguson",0,0,0,0,0,0,0,0,1,1.8,0,0,0,0,2.94,1.594
179,193,3,0,TRUE,"2026-01-03T15:00:00Z",2,0,20,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,-2,982,0,2,179,"Evan","Ferguson","Ferguson",6,4,"487117.jpg","Brighton","BHA",3,"0.30","Burnley","BUR",3,1150,1095,1090,1090,1210,1100,"ST",2,0,"Ferguson (BHA)","Evan Ferguson",0,0,0,0,0,0,0,0,0.8,1.4,0,0,0,0,1.45,1.74
179,208,13,0,FALSE,"2026-01-07T19:30:00Z",1,1,21,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,-3,979,0,3,179,"Evan","Ferguson","Ferguson",6,4,"487117.jpg","Brighton","BHA",3,"2.55","Man City","MCI",4,1160,1250,1110,1210,1210,1290,"ST",1,1,"Ferguson (BHA)","Evan Ferguson",0,0,0,0,0,0,0,0,1,1.2,0,0,0,0,1.16,1.656
179,212,4,0,TRUE,"2026-01-19T20:00:00Z",1,1,22,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,-4,975,0,4,179,"Evan","Ferguson","Ferguson",6,4,"487117.jpg","Brighton","BHA",3,"1.33","Bournemouth","BOU",3,1150,1220,1090,1240,1210,1200,"ST",1,1,"Ferguson (BHA)","Evan Ferguson",0,0,0,0,0,0,0,0,1.2,1,0,0,0,0,1.06,1.506
179,227,10,0,FALSE,"2026-01-24T15:00:00Z",2,1,23,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,-2,973,0,2,179,"Evan","Ferguson","Ferguson",6,4,"487117.jpg","Brighton","BHA",3,"1.05","Fulham","FUL",3,1160,1090,1110,1080,1210,1100,"ST",1,2,"Ferguson (BHA)","Evan Ferguson",0,0,0,0,0,0,0,0,1.4,1.2,0,0,0,0,1.68,1.492
180,3,10,0,TRUE,"2025-08-16T14:00:00Z",1,1,1,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,13252,0,0,180,"Stefanos","Tzimas","Tzimas",6,4,"608181.jpg","Brighton","BHA",3,"0.76","Fulham","FUL",3,1150,1130,1090,1140,1210,1120,"ST",1,1,"Tzimas (BHA)","Stefanos Tzimas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.49,1.658
180,16,9,0,FALSE,"2025-08-24T13:00:00Z",2,0,2,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,-1836,14132,1331,3167,180,"Stefanos","Tzimas","Tzimas",6,4,"608181.jpg","Brighton","BHA",3,"1.60","Everton","EVE",3,1160,1100,1110,1110,1210,1090,"ST",0,2,"Tzimas (BHA)","Stefanos Tzimas",0,0,0,0,0,0,0,0,1,1,0,0,0,0,2.43,1.368
180,22,13,0,TRUE,"2025-08-31T13:00:00Z",2,1,3,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,-1876,13129,1257,3133,180,"Stefanos","Tzimas","Tzimas",6,4,"608181.jpg","Brighton","BHA",3,"1.82","Man City","MCI",4,1150,1305,1090,1230,1210,1380,"ST",2,1,"Tzimas (BHA)","Stefanos Tzimas",0,0,0,0,0,0,0,0,0.5,1.5,0,0,0,0,2.3,1.564
180,32,4,1,FALSE,"2025-09-13T14:00:00Z",2,1,4,FALSE,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,2,0,2,0,0,0,0,0.25,54,-919,12859,1167,2086,180,"Stefanos","Tzimas","Tzimas",6,4,"608181.jpg","Brighton","BHA",3,"1.45","Bournemouth","BOU",3,1160,1150,1110,1100,1210,1200,"ST",1,2,"Tzimas (BHA)","Stefanos Tzimas",0,0,0,0,0,0,0,0,1,1.33333333333333,0,0,0,0,0.62,1.792
180,43,18,0,TRUE,"2025-09-20T14:00:00Z",2,2,5,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,-343,12818,921,1264,180,"Stefanos","Tzimas","Tzimas",6,4,"608181.jpg","Brighton","BHA",3,"1.22","Spurs","TOT",3,1150,1175,1090,1150,1210,1200,"ST",2,2,"Tzimas (BHA)","Stefanos Tzimas",0,5.75,0.25,0,0,0,0,0.0625,1,1.5,0,0.025,0,0,1.32,1.704
180,53,7,1,FALSE,"2025-09-27T14:00:00Z",1,3,6,FALSE,5,0,0,0,0,0,0,0,0,0,0,0,6,4,10,4,1.8,0,0,2,2,0,0.28,0,0.28,0.41,54,-628,12365,705,1333,180,"Stefanos","Tzimas","Tzimas",6,4,"608181.jpg","Brighton","BHA",3,"1.81","Chelsea","CHE",3,1160,1180,1110,1140,1210,1220,"ST",3,1,"Tzimas (BHA)","Stefanos Tzimas",0,4.6,0.2,0,0,0,0,0.05,1.2,1.6,0,0.02,0,0,2.28,1.632
180,70,20,4,FALSE,"2025-10-05T13:00:00Z",1,1,7,FALSE,20,0,1,0,0,0,0,0,0,0,0,0,11,19,20.5,11,5.1,0,0,0,0,0,0.05,0,0.05,0.05,54,-531,12015,504,1035,180,"Stefanos","Tzimas","Tzimas",6,4,"608181.jpg","Brighton","BHA",3,"0.56","Wolves","WOL",3,1160,1070,1110,1050,1210,1090,"ST",1,1,"Tzimas (BHA)","Stefanos Tzimas",0,5.6,0.4,1.2,0.056,0,0.056,0.132,1.6,1.6,0.8,2.02,0.8,0.36,1.18,1.79
180,71,15,1,TRUE,"2025-10-18T14:00:00Z",2,1,8,FALSE,19,0,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0.2,1,2,0,3,0,0,0,0,0.75,53,1083,13608,2124,1041,180,"Stefanos","Tzimas","Tzimas",6,4,"608181.jpg","Brighton","BHA",3,"1.45","Newcastle","NEW",3,1150,1220,1090,1180,1210,1260,"ST",2,1,"Tzimas (BHA)","Stefanos Tzimas",0,9.6,1.2,3.4,0.066,0,0.066,0.142,1.8,1.4,3,6.12,4.6,1.38,0.92,1.54
180,88,14,1,FALSE,"2025-10-25T16:30:00Z",4,2,9,FALSE,3,0,0,0,1,0,0,0,0,0,0,0,3,2,20.3,6,2.8,0,1,0,1,0,0.02,0.05,0.07,0.4,53,83,13815,1114,1031,180,"Stefanos","Tzimas","Tzimas",6,4,"608181.jpg","Brighton","BHA",3,"1.29","Man Utd","MUN",3,1160,1135,1110,1100,1210,1170,"ST",2,4,"Tzimas (BHA)","Stefanos Tzimas",0,13.4,1.4,3.8,0.066,0,0.066,0.292,1.8,1.4,3,6.12,5,1.42,1.12,1.264
180,91,11,1,TRUE,"2025-11-01T15:00:00Z",3,0,10,FALSE,9,0,0,0,0,0,0,0,0,0,0,0,4,1.4,10.3,2,1.4,0,0,0,0,0,0,0.06,0.06,0.22,53,-82,13923,973,1055,180,"Stefanos","Tzimas","Tzimas",6,4,"608181.jpg","Brighton","BHA",3,"0.50","Leeds","LEE",3,1150,1145,1090,1100,1210,1190,"ST",3,0,"Tzimas (BHA)","Stefanos Tzimas",0,9.4,1.4,4.4,0.07,0.01,0.08,0.322,2,1.8,4.2,10.16,5.4,1.98,3.07,1.364
180,104,8,1,FALSE,"2025-11-09T14:00:00Z",0,0,11,FALSE,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0.2,0,1,0,1,0,0,0,0,0.16,53,-471,13538,464,935,180,"Stefanos","Tzimas","Tzimas",6,4,"608181.jpg","Brighton","BHA",3,"0.74","Crystal Palace","CRY",3,1160,1165,1110,1150,1210,1180,"ST",0,0,"Tzimas (BHA)","Stefanos Tzimas",0,11.2,1.6,5.2,0.07,0.022,0.092,0.366,2.2,1.4,4.6,12.22,5.68,2.26,0.38,1.714
180,113,5,0,TRUE,"2025-11-22T15:00:00Z",2,1,12,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,-193,13501,488,681,180,"Stefanos","Tzimas","Tzimas",6,4,"608181.jpg","Brighton","BHA",3,"1.91","Brentford","BRE",3,1150,1175,1090,1110,1210,1240,"ST",2,1,"Tzimas (BHA)","Stefanos Tzimas",0,11.2,1.6,4.4,0.014,0.022,0.036,0.316,1.6,1.2,4.2,10.22,4.88,1.94,1.22,1.334
180,127,16,5,FALSE,"2025-11-30T14:05:00Z",0,2,13,FALSE,25,1,0,0,0,0,0,0,0,0,0,0,27,38.2,0,19,5.7,1,3,0,4,0,0.09,0,0.09,0.22,53,-334,13268,298,632,180,"Stefanos","Tzimas","Tzimas",6,4,"608181.jpg","Brighton","BHA",3,"0.71","Nott'm Forest","NFO",3,1160,1100,1110,1100,1210,1100,"ST",2,0,"Tzimas (BHA)","Stefanos Tzimas",0,7.2,0.8,2.2,0.004,0.022,0.026,0.306,1.8,1.2,2,6.12,1.08,0.92,1.53,1.342
180,133,2,1,TRUE,"2025-12-03T19:30:00Z",3,4,14,FALSE,23,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,0,0.5,0,1,1,2,1,0,0,0,0.13,53,591,14043,944,353,180,"Stefanos","Tzimas","Tzimas",6,4,"608181.jpg","Brighton","BHA",3,"2.41","Aston Villa","AVL",3,1150,1185,1090,1170,1210,1200,"ST",3,4,"Tzimas (BHA)","Stefanos Tzimas",0,8.4,1.6,7.2,0.022,0.022,0.044,0.2,1.8,1,5.8,6.12,8.32,2.02,2.21,1.464
180,143,19,0,TRUE,"2025-12-07T14:00:00Z",1,1,15,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,-838,13112,318,1156,180,"Stefanos","Tzimas","Tzimas",6,4,"608181.jpg","Brighton","BHA",3,"1.14","West Ham","WHU",3,1150,1075,1090,1050,1210,1100,"ST",1,1,"Tzimas (BHA)","Stefanos Tzimas",0,12.4,1.6,6.6,0.018,0.012,0.03,0.146,2,1,4.6,2.96,7.92,1.56,1.87,1.682
180,156,12,0,FALSE,"2025-12-13T15:00:00Z",2,0,16,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,-1548,11566,75,1623,180,"Stefanos","Tzimas","Tzimas",6,4,"608181.jpg","Brighton","BHA",3,"1.89","Liverpool","LIV",4,1160,1230,1110,1170,1210,1290,"ST",0,2,"Tzimas (BHA)","Stefanos Tzimas",0,10.6,1.4,5.8,0.018,0,0.018,0.102,1.6,1.2,4.2,0.9,7.64,1.28,1.91,1.442
180,163,17,0,TRUE,"2025-12-20T15:00:00Z",0,0,17,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,-715,10903,42,757,180,"Stefanos","Tzimas","Tzimas",6,4,"608181.jpg","Brighton","BHA",3,"1.38","Sunderland","SUN",3,1150,1145,1090,1120,1210,1170,"ST",0,0,"Tzimas (BHA)","Stefanos Tzimas",0,9.6,1.2,5.4,0.018,0,0.018,0.07,1.6,1.6,3.8,0.9,7.64,1.24,1.13,1.748
180,171,1,0,FALSE,"2025-12-27T15:00:00Z",2,1,18,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,-368,10556,96,464,180,"Stefanos","Tzimas","Tzimas",6,4,"608181.jpg","Brighton","BHA",3,"3.08","Arsenal","ARS",5,1160,1300,1110,1340,1210,1260,"ST",1,2,"Tzimas (BHA)","Stefanos Tzimas",0,9.6,1.2,5.4,0.018,0,0.018,0.07,1.2,1.4,3.8,0.9,7.64,1.24,0.85,1.73
180,190,19,0,FALSE,"2025-12-30T19:30:00Z",2,2,19,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,-225,10351,27,252,180,"Stefanos","Tzimas","Tzimas",6,4,"608181.jpg","Brighton","BHA",3,"2.06","West Ham","WHU",3,1160,1075,1110,1050,1210,1100,"ST",2,2,"Tzimas (BHA)","Stefanos Tzimas",0,4.6,0.2,0,0,0,0,0.026,1,1.8,0,0.9,0,0.1,2.94,1.594
180,193,3,0,TRUE,"2026-01-03T15:00:00Z",2,0,20,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,-127,10246,33,160,180,"Stefanos","Tzimas","Tzimas",6,4,"608181.jpg","Brighton","BHA",3,"0.30","Burnley","BUR",3,1150,1095,1090,1090,1210,1100,"ST",2,0,"Tzimas (BHA)","Stefanos Tzimas",0,0,0,0,0,0,0,0,0.8,1.4,0,0,0,0,1.45,1.74
180,208,13,0,FALSE,"2026-01-07T19:30:00Z",1,1,21,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,-153,10098,18,171,180,"Stefanos","Tzimas","Tzimas",6,4,"608181.jpg","Brighton","BHA",3,"2.55","Man City","MCI",4,1160,1250,1110,1210,1210,1290,"ST",1,1,"Tzimas (BHA)","Stefanos Tzimas",0,0,0,0,0,0,0,0,1,1.2,0,0,0,0,1.16,1.656
180,212,4,0,TRUE,"2026-01-19T20:00:00Z",1,1,22,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,-155,9956,27,182,180,"Stefanos","Tzimas","Tzimas",6,4,"608181.jpg","Brighton","BHA",3,"1.33","Bournemouth","BOU",3,1150,1220,1090,1240,1210,1200,"ST",1,1,"Tzimas (BHA)","Stefanos Tzimas",0,0,0,0,0,0,0,0,1.2,1,0,0,0,0,1.06,1.506
180,227,10,0,FALSE,"2026-01-24T15:00:00Z",2,1,23,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,-66,9897,45,111,180,"Stefanos","Tzimas","Tzimas",6,4,"608181.jpg","Brighton","BHA",3,"1.05","Fulham","FUL",3,1160,1090,1110,1080,1210,1100,"ST",1,2,"Tzimas (BHA)","Stefanos Tzimas",0,0,0,0,0,0,0,0,1.4,1.2,0,0,0,0,1.68,1.492
181,3,10,0,TRUE,"2025-08-16T14:00:00Z",1,1,1,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,41999,0,0,181,"Charalampos","Kostoulas","Kostoulas",6,4,"647850.jpg","Brighton","BHA",3,"0.76","Fulham","FUL",3,1150,1130,1090,1140,1210,1120,"ST",1,1,"Kostoulas (BHA)","Charalampos Kostoulas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.49,1.658
181,16,9,0,FALSE,"2025-08-24T13:00:00Z",2,0,2,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,-4479,44803,3489,7968,181,"Charalampos","Kostoulas","Kostoulas",6,4,"647850.jpg","Brighton","BHA",3,"1.60","Everton","EVE",3,1160,1100,1110,1110,1210,1090,"ST",0,2,"Kostoulas (BHA)","Charalampos Kostoulas",0,0,0,0,0,0,0,0,1,1,0,0,0,0,2.43,1.368
181,22,13,0,TRUE,"2025-08-31T13:00:00Z",2,1,3,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,-8233,38832,1844,10077,181,"Charalampos","Kostoulas","Kostoulas",6,4,"647850.jpg","Brighton","BHA",3,"1.82","Man City","MCI",4,1150,1305,1090,1230,1210,1380,"ST",2,1,"Kostoulas (BHA)","Charalampos Kostoulas",0,0,0,0,0,0,0,0,0.5,1.5,0,0,0,0,2.3,1.564
181,32,4,0,FALSE,"2025-09-13T14:00:00Z",2,1,4,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,-3258,38013,3403,6661,181,"Charalampos","Kostoulas","Kostoulas",6,4,"647850.jpg","Brighton","BHA",3,"1.45","Bournemouth","BOU",3,1160,1150,1110,1100,1210,1200,"ST",1,2,"Kostoulas (BHA)","Charalampos Kostoulas",0,0,0,0,0,0,0,0,1,1.33333333333333,0,0,0,0,0.62,1.792
181,43,18,0,TRUE,"2025-09-20T14:00:00Z",2,2,5,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,-1076,38113,3109,4185,181,"Charalampos","Kostoulas","Kostoulas",6,4,"647850.jpg","Brighton","BHA",3,"1.22","Spurs","TOT",3,1150,1175,1090,1150,1210,1200,"ST",2,2,"Kostoulas (BHA)","Charalampos Kostoulas",0,0,0,0,0,0,0,0,1,1.5,0,0,0,0,1.32,1.704
181,53,7,0,FALSE,"2025-09-27T14:00:00Z",1,3,6,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,-1463,37434,2708,4171,181,"Charalampos","Kostoulas","Kostoulas",6,4,"647850.jpg","Brighton","BHA",3,"1.81","Chelsea","CHE",3,1160,1180,1110,1140,1210,1220,"ST",3,1,"Kostoulas (BHA)","Charalampos Kostoulas",0,0,0,0,0,0,0,0,1.2,1.6,0,0,0,0,2.28,1.632
181,70,20,0,FALSE,"2025-10-05T13:00:00Z",1,1,7,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,-1538,36507,1654,3192,181,"Charalampos","Kostoulas","Kostoulas",6,4,"647850.jpg","Brighton","BHA",3,"0.56","Wolves","WOL",3,1160,1070,1110,1050,1210,1090,"ST",1,1,"Kostoulas (BHA)","Charalampos Kostoulas",0,0,0,0,0,0,0,0,1.6,1.6,0,0,0,0,1.18,1.79
181,71,15,1,TRUE,"2025-10-18T14:00:00Z",2,1,8,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,3,1,0.1,0,0.1,0,0,0,0,0,0,0,0,0.08,48,-1064,36474,2061,3125,181,"Charalampos","Kostoulas","Kostoulas",6,4,"647850.jpg","Brighton","BHA",3,"1.45","Newcastle","NEW",3,1150,1220,1090,1180,1210,1260,"ST",2,1,"Kostoulas (BHA)","Charalampos Kostoulas",0,0,0,0,0,0,0,0,1.8,1.4,0,0,0,0,0.92,1.54
181,88,14,5,FALSE,"2025-10-25T16:30:00Z",4,2,9,FALSE,11,1,0,0,1,0,0,0,0,0,0,0,29,34.2,0.5,40,7.5,0,2,0,2,0,0.27,0.01,0.28,0.43,48,-545,36523,1670,2215,181,"Charalampos","Kostoulas","Kostoulas",6,4,"647850.jpg","Brighton","BHA",3,"1.29","Man Utd","MUN",3,1160,1135,1110,1100,1210,1170,"ST",2,4,"Kostoulas (BHA)","Charalampos Kostoulas",0,0.2,0.2,0.6,0,0,0,0.016,1.8,1.4,0,0.02,0.2,0.02,1.12,1.264
181,91,11,1,TRUE,"2025-11-01T15:00:00Z",3,0,10,FALSE,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,48,1867,39232,3619,1752,181,"Charalampos","Kostoulas","Kostoulas",6,4,"647850.jpg","Brighton","BHA",3,"0.50","Leeds","LEE",3,1150,1145,1090,1100,1210,1190,"ST",3,0,"Kostoulas (BHA)","Charalampos Kostoulas",0,2.4,1.2,6.4,0.054,0.002,0.056,0.102,2,1.8,8,0.12,7.04,1.52,3.07,1.364
181,104,8,1,FALSE,"2025-11-09T14:00:00Z",0,0,11,FALSE,15,0,0,0,0,0,0,0,0,0,0,0,4,2,0.3,4,0.6,0,4,1,5,0,0,0,0,0.28,48,355,40129,2245,1890,181,"Charalampos","Kostoulas","Kostoulas",6,4,"647850.jpg","Brighton","BHA",3,"0.74","Crystal Palace","CRY",3,1160,1165,1110,1150,1210,1180,"ST",0,0,"Kostoulas (BHA)","Charalampos Kostoulas",0,2.8,1.4,7,0.054,0.002,0.056,0.102,2.2,1.4,8,0.12,7.04,1.52,0.38,1.714
181,113,5,0,TRUE,"2025-11-22T15:00:00Z",2,1,12,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,242,41216,2062,1820,181,"Charalampos","Kostoulas","Kostoulas",6,4,"647850.jpg","Brighton","BHA",3,"1.91","Brentford","BRE",3,1150,1175,1090,1110,1210,1240,"ST",2,1,"Kostoulas (BHA)","Charalampos Kostoulas",0,5.8,1.6,7.8,0.054,0.002,0.056,0.158,1.6,1.2,8.8,0.18,7.44,1.64,1.22,1.334
