"","website_short_name","team_name","position","price","total_points","gameweek","minutes_played","goals_scored","assists","clean_sheets","goals_conceded","own_goals","penalties_saved","penalties_missed","yellow_cards","red_cards","saves","bonus_points_allocated","bps","influence","creativity","threat","ict_index","clearances_blocks_interceptions","recoveries","tackles","defensive_contribution","expected_goals","expected_assists","expected_goal_involvements","expected_goals_conceded","transfers_balance","selected","transfers_in","transfers_out","first_name","second_name","team_strength","total_xg_conceded","opposition_team","opposition_fixture_difficulty","team_elo","opposition_elo","team_attack_elo","opposition_attack_elo","team_defence_elo","opposition_defence_elo","was_home"
"95","Gabriel","Arsenal","DEF","£6.1",2,3,90,0,0,0,1,0,0,0,0,0,0,0,8,15.4,1.4,2,1.9,6,2,1,7,0.02,0.01,0.03,0.52,-28048,2291736,137723,165771,"Gabriel","dos Santos Magalhães",5,0.52,"Liverpool",4,1375,1230,1400,1170,1350,1290,FALSE
"96","Gabriel","Arsenal","DEF","£6.1",9,4,90,0,0,1,0,0,0,0,0,0,0,1,32,28,1.3,9,3.8,8,3,2,10,0.2,0.01,0.21,0.2,89836,2531223,230780,140944,"Gabriel","dos Santos Magalhães",5,0.2,"Nott'm Forest",3,1300,1130,1340,1110,1260,1150,TRUE
"97","Gabriel","Arsenal","DEF","£6.1",2,5,90,0,0,0,1,0,0,0,0,0,0,0,13,19.6,2.3,0,2.2,7,1,1,8,0,0.01,0.01,0.89,45804,2599245,134864,89060,"Gabriel","dos Santos Magalhães",5,0.89,"Man City",4,1300,1305,1340,1230,1260,1380,TRUE
"98","Gabriel","Arsenal","DEF","£6.1",13,6,90,1,0,0,1,0,0,0,0,0,0,3,34,76.8,2.5,33,11.2,16,2,3,19,0.22,0.02,0.24,0.61,186233,2819407,315054,128821,"Gabriel","dos Santos Magalhães",5,0.61,"Newcastle",3,1375,1160,1400,1170,1350,1150,FALSE
"99","Gabriel","Arsenal","DEF","£6.2",9,7,90,0,0,1,0,0,0,0,0,0,0,1,33,24.6,2,2,2.9,10,0,2,12,0,0.03,0.03,0.49,504651,3404817,596289,91638,"Gabriel","dos Santos Magalhães",5,0.49,"West Ham",3,1300,1075,1340,1050,1260,1100,TRUE
"100","Gabriel","Arsenal","DEF","£6.3",12,8,90,0,1,1,0,0,0,0,0,0,0,3,33,33.4,11.6,15,6,9,1,0,9,0.24,0.02,0.26,0.44,410059,3866736,480852,70793,"Gabriel","dos Santos Magalhães",5,0.44,"Fulham",3,1375,1090,1400,1080,1350,1100,FALSE
"101","Gabriel","Arsenal","DEF","£6.4",9,9,90,0,0,1,0,0,0,0,0,0,0,3,32,27.2,11.2,9,4.7,9,0,0,9,0.1,0.03,0.13,0.47,434572,4322773,494883,60311,"Gabriel","dos Santos Magalhães",5,0.47,"Crystal Palace",3,1300,1205,1340,1150,1260,1260,TRUE
"102","Gabriel","Arsenal","DEF","£6.5",12,10,90,0,1,1,0,0,0,0,1,0,0,2,39,36,11.3,4,5.1,10,1,1,11,0,0.52,0.52,0.42,516984,4909124,567316,50332,"Gabriel","dos Santos Magalhães",5,0.42,"Burnley",3,1375,1055,1400,1010,1350,1100,FALSE
"103","Gabriel","Arsenal","DEF","£6.6",1,11,90,0,0,0,2,0,0,0,0,0,0,0,6,21.4,15.4,4,4.1,4,0,1,5,0,0.03,0.03,0.44,473066,5407553,481238,8172,"Gabriel","dos Santos Magalhães",5,0.44,"Sunderland",3,1375,1100,1400,1100,1350,1100,FALSE
"104","Gabriel","Arsenal","DEF","£6.5",0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1569853,3689125,95144,1664997,"Gabriel","dos Santos Magalhães",5,0.07,"Spurs",3,1300,1175,1340,1150,1260,1200,TRUE
"105","Gabriel","Arsenal","DEF","£6.4",0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1020768,2713183,3915,1024683,"Gabriel","dos Santos Magalhães",5,0.79,"Chelsea",3,1375,1180,1400,1140,1350,1220,FALSE
"106","Gabriel","Arsenal","DEF","£6.3",0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-425711,2385345,2694,428405,"Gabriel","dos Santos Magalhães",5,0.35,"Brentford",3,1300,1175,1340,1110,1260,1240,TRUE
"107","Gabriel","Arsenal","DEF","£6.3",0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-307592,2091264,2230,309822,"Gabriel","dos Santos Magalhães",5,2.16,"Aston Villa",3,1375,1145,1400,1150,1350,1140,FALSE
"108","Gabriel","Arsenal","DEF","£6.2",0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-342767,1755432,5998,348765,"Gabriel","dos Santos Magalhães",5,0.38,"Wolves",3,1300,1085,1340,1050,1260,1120,TRUE
"109","Gabriel","Arsenal","DEF","£6.2",0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-134691,1631350,2498,137189,"Gabriel","dos Santos Magalhães",5,0.2,"Everton",3,1375,1100,1400,1110,1350,1090,FALSE
"110","Gabriel","Arsenal","DEF","£6.2",1,18,19,0,0,0,0,0,0,0,0,0,0,0,2,0,0.2,4,0.3,1,1,0,1,0.02,0,0.02,0.32,-73834,1558977,2763,76597,"Gabriel","dos Santos Magalhães",5,0.85,"Brighton",3,1300,1160,1340,1110,1260,1210,TRUE
"111","Gabriel","Arsenal","DEF","£6.3",15,19,76,1,0,1,0,0,0,0,0,0,0,3,40,47.8,1.4,35,8.4,4,2,0,4,0.41,0.01,0.42,0.67,311052,1947230,327050,15998,"Gabriel","dos Santos Magalhães",5,2.67,"Aston Villa",3,1300,1185,1340,1170,1260,1200,TRUE
"112","Gabriel","Arsenal","DEF","£6.5",9,20,90,1,0,0,2,0,0,0,0,0,0,0,16,55.4,1.5,19,7.6,10,0,2,12,0.17,0.01,0.18,1.43,1000786,2932696,1009482,8696,"Gabriel","dos Santos Magalhães",5,1.43,"Bournemouth",3,1375,1150,1400,1100,1350,1200,FALSE
"113","Gabriel","Arsenal","DEF","£6.6",6,21,90,0,0,1,0,0,0,0,0,0,0,0,25,21.8,7.3,12,4.1,6,3,0,6,0.14,0.05,0.19,0.36,796394,3718272,813598,17204,"Gabriel","dos Santos Magalhães",5,0.36,"Liverpool",4,1300,1265,1340,1210,1260,1320,TRUE
"114","Gabriel","Arsenal","DEF","£6.8",8,22,90,0,0,1,0,0,0,0,0,0,0,2,28,19.6,1.6,5,2.6,6,1,1,7,0.14,0.01,0.15,0.34,713951,4451454,725140,11189,"Gabriel","dos Santos Magalhães",5,0.34,"Nott'm Forest",3,1375,1100,1400,1100,1350,1100,FALSE
"115","Gabriel","Arsenal","DEF","£6.9",1,23,90,0,0,0,3,0,0,0,0,0,0,0,1,13.4,4.2,2,2,5,2,1,6,0,0.01,0.01,0.71,252390,4696723,271425,19035,"Gabriel","dos Santos Magalhães",5,0.71,"Man Utd",3,1300,1205,1340,1150,1260,1260,TRUE
"116","Saliba","Arsenal","DEF","£6",9,1,90,0,0,1,0,0,0,0,0,0,0,1,25,31.4,0.1,0,3.2,10,3,4,14,0,0,0,1.52,0,1257079,0,0,"William","Saliba",5,1.52,"Man Utd",3,1375,1135,1400,1100,1350,1170,FALSE
"117","Saliba","Arsenal","DEF","£6",6,2,90,0,0,1,0,0,0,0,0,0,0,0,27,18.4,2.1,2,2.3,5,4,0,5,0,0.01,0.01,0.17,247702,1933946,311233,63531,"William","Saliba",5,0.17,"Leeds",3,1300,1145,1340,1100,1260,1190,TRUE
"118","Saliba","Arsenal","DEF","£6.1",1,3,4,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0.3,3,0,0,3,0,0,0,0,-10170,2042178,133191,143361,"William","Saliba",5,0.52,"Liverpool",4,1375,1230,1400,1170,1350,1290,FALSE
"119","Saliba","Arsenal","DEF","£6.1",0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-439095,1635010,26222,465317,"William","Saliba",5,0.2,"Nott'm Forest",3,1300,1130,1340,1110,1260,1150,TRUE
"120","Saliba","Arsenal","DEF","£6",2,5,90,0,0,0,1,0,0,0,0,0,0,0,15,22,3,4,2.9,5,8,4,9,0.13,0.02,0.15,0.89,-198404,1469699,9735,208139,"William","Saliba",5,0.89,"Man City",4,1300,1305,1340,1230,1260,1380,TRUE
"121","Saliba","Arsenal","DEF","£6",1,6,45,0,0,0,0,0,0,0,0,0,0,0,8,5.4,11.8,2,1.9,1,1,0,1,0,0.07,0.07,0.2,-13772,1489252,52699,66471,"William","Saliba",5,0.61,"Newcastle",3,1375,1160,1400,1170,1350,1150,FALSE
"122","Saliba","Arsenal","DEF","£6",6,7,90,0,0,1,0,0,0,0,0,0,0,0,30,28.2,2.2,0,3,8,4,0,8,0,0.02,0.02,0.49,10476,1526375,75755,65279,"William","Saliba",5,0.49,"West Ham",3,1300,1075,1340,1050,1260,1100,TRUE
"123","Saliba","Arsenal","DEF","£6",6,8,90,0,0,1,0,0,0,0,0,0,0,0,26,17.4,2.8,2,2.2,4,5,0,4,0,0.05,0.05,0.44,-6407,1537530,47792,54199,"William","Saliba",5,0.44,"Fulham",3,1375,1090,1400,1080,1350,1100,FALSE
"124","Saliba","Arsenal","DEF","£6",1,9,45,0,0,0,0,0,0,0,0,0,0,0,10,7.4,1.5,0,0.9,1,1,0,1,0,0.02,0.02,0.08,4680,1553786,41394,36714,"William","Saliba",5,0.47,"Crystal Palace",3,1300,1205,1340,1150,1260,1260,TRUE
"125","Saliba","Arsenal","DEF","£6",6,10,90,0,0,1,0,0,0,0,0,0,0,0,29,19.2,6.1,0,2.5,4,5,2,6,0,0.01,0.01,0.42,-124697,1429278,30644,155341,"William","Saliba",5,0.42,"Burnley",3,1375,1055,1400,1010,1350,1100,FALSE
"126","Saliba","Arsenal","DEF","£6",1,11,90,0,0,0,2,0,0,0,0,0,0,0,4,17.2,4.5,6,2.8,6,1,0,6,0.16,0.03,0.19,0.44,-3915,1441342,30010,33925,"William","Saliba",5,0.44,"Sunderland",3,1375,1100,1400,1100,1350,1100,FALSE
"127","Saliba","Arsenal","DEF","£6",2,12,90,0,0,0,1,0,0,0,0,0,0,0,12,15.6,1.5,0,1.7,4,3,1,5,0,0.01,0.01,0.07,106752,1568953,136915,30163,"William","Saliba",5,0.07,"Spurs",3,1300,1175,1340,1150,1260,1200,TRUE
"128","Saliba","Arsenal","DEF","£6",0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43523,1600156,74221,30698,"William","Saliba",5,0.79,"Chelsea",3,1375,1180,1400,1140,1350,1220,FALSE
"129","Saliba","Arsenal","DEF","£6",0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-69961,1536880,17116,87077,"William","Saliba",5,0.35,"Brentford",3,1300,1175,1340,1110,1260,1240,TRUE
"130","Saliba","Arsenal","DEF","£6",0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-110815,1426855,4518,115333,"William","Saliba",5,2.16,"Aston Villa",3,1375,1145,1400,1150,1350,1140,FALSE
"131","Saliba","Arsenal","DEF","£6",2,16,90,0,0,0,1,0,0,0,0,0,0,0,14,16.4,5.1,4,2.6,4,4,1,5,0,0.02,0.02,0.38,-137672,1292932,26086,163758,"William","Saliba",5,0.38,"Wolves",3,1300,1085,1340,1050,1260,1120,TRUE
"132","Saliba","Arsenal","DEF","£5.9",6,17,90,0,0,1,0,0,0,0,0,0,0,0,27,17,1.4,0,1.8,6,9,0,6,0,0.02,0.02,0.2,66060,1389862,85141,19081,"William","Saliba",5,0.2,"Everton",3,1375,1100,1400,1110,1350,1090,FALSE
"133","Saliba","Arsenal","DEF","£5.9",2,18,90,0,0,0,1,0,0,0,0,0,0,0,10,10.4,0.8,2,1.3,3,4,0,3,0,0,0,0.85,67413,1488101,81652,14239,"William","Saliba",5,0.85,"Brighton",3,1300,1160,1340,1110,1260,1210,TRUE
"134","Saliba","Arsenal","DEF","£5.9",2,19,90,0,0,0,1,0,0,0,0,0,0,0,10,9.4,1,0,1,2,1,2,4,0,0.01,0.01,2.67,39065,1494263,64430,25365,"William","Saliba",5,2.67,"Aston Villa",3,1300,1185,1340,1170,1260,1200,TRUE
"135","Saliba","Arsenal","DEF","£5.9",1,20,90,0,0,0,2,0,0,0,0,0,0,0,9,16.8,0.8,0,1.8,4,3,4,8,0,0,0,1.43,11564,1507589,50735,39171,"William","Saliba",5,1.43,"Bournemouth",3,1375,1150,1400,1100,1350,1200,FALSE
"136","Saliba","Arsenal","DEF","£5.9",7,21,90,0,0,1,0,0,0,0,0,0,0,1,28,13.8,19.3,0,3.3,5,4,0,5,0,0.15,0.15,0.36,-22533,1484334,34141,56674,"William","Saliba",5,0.36,"Liverpool",4,1300,1265,1340,1210,1260,1320,TRUE
"137","Saliba","Arsenal","DEF","£6",8,22,90,0,0,1,0,0,0,0,0,0,0,2,28,17.6,11,8,3.7,3,8,2,5,0.09,0.02,0.11,0.34,46628,1540665,79734,33106,"William","Saliba",5,0.34,"Nott'm Forest",3,1375,1100,1400,1100,1350,1100,FALSE
"138","Saliba","Arsenal","DEF","£6",1,23,90,0,0,0,3,0,0,0,0,0,0,0,5,14.6,34.8,2,5.1,4,3,0,4,0,0.09,0.09,0.71,24115,1566646,43637,19522,"William","Saliba",5,0.71,"Man Utd",3,1300,1205,1340,1150,1260,1260,TRUE
"139","Calafiori","Arsenal","DEF","£5.5",13,1,71,1,0,1,0,0,0,0,1,0,0,2,33,36.2,2.1,35,7.3,3,5,1,4,0.91,0.01,0.92,0.87,0,63049,0,0,"Riccardo","Calafiori",5,1.52,"Man Utd",3,1375,1135,1400,1100,1350,1170,FALSE
"140","Calafiori","Arsenal","DEF","£5.5",13,2,63,0,2,1,0,0,0,0,0,0,0,1,38,38,21.4,22,8.1,1,1,0,1,0.39,0.01,0.4,0.17,249257,500185,275549,26292,"Riccardo","Calafiori",5,0.17,"Leeds",3,1300,1145,1340,1100,1260,1190,TRUE
"141","Calafiori","Arsenal","DEF","£5.6",2,3,90,0,0,0,1,0,0,0,0,0,0,0,9,9.8,1.9,11,2.3,5,3,2,7,0.13,0.01,0.14,0.52,361084,982437,429321,68237,"Riccardo","Calafiori",5,0.52,"Liverpool",4,1375,1230,1400,1170,1350,1290,FALSE
"142","Calafiori","Arsenal","DEF","£5.7",5,4,67,0,0,1,0,0,0,0,1,0,0,0,16,5.4,12.6,2,2,1,1,2,3,0,0.01,0.01,0.1,459197,1569650,534037,74840,"Riccardo","Calafiori",5,0.2,"Nott'm Forest",3,1300,1130,1340,1110,1260,1150,TRUE
"143","Calafiori","Arsenal","DEF","£5.7",2,5,90,0,0,0,1,0,0,0,0,0,0,0,7,3.6,6.2,19,2.9,2,6,3,5,0.14,0.05,0.19,0.89,75801,1636657,156708,80907,"Riccardo","Calafiori",5,0.89,"Man City",4,1300,1305,1340,1230,1260,1380,TRUE
"144","Calafiori","Arsenal","DEF","£5.7",1,6,69,0,0,0,1,0,0,0,1,0,0,0,0,3.6,16.8,10,3,3,3,0,3,0.1,0.04,0.14,0.53,84574,1745426,170270,85696,"Riccardo","Calafiori",5,0.61,"Newcastle",3,1375,1160,1400,1170,1350,1150,FALSE
"145","Calafiori","Arsenal","DEF","£5.7",6,7,74,0,0,1,0,0,0,0,0,0,0,0,26,8.8,5.4,19,3.3,3,5,3,6,0.17,0.02,0.19,0.36,25129,1786011,121007,95878,"Riccardo","Calafiori",5,0.49,"West Ham",3,1300,1075,1340,1050,1260,1100,TRUE
"146","Calafiori","Arsenal","DEF","£5.7",6,8,90,0,0,1,0,0,0,0,0,0,0,0,26,12.6,8,9,3,4,6,1,5,0.04,0.02,0.06,0.44,7959,1803961,86772,78813,"Riccardo","Calafiori",5,0.44,"Fulham",3,1375,1090,1400,1080,1350,1100,FALSE
"147","Calafiori","Arsenal","DEF","£5.8",6,9,81,0,0,1,0,0,0,0,0,0,0,0,26,4.6,3.8,2,1,1,6,0,1,0.07,0.02,0.09,0.46,50027,1864253,99941,49914,"Riccardo","Calafiori",5,0.47,"Crystal Palace",3,1300,1205,1340,1150,1260,1260,TRUE
"148","Calafiori","Arsenal","DEF","£5.8",6,10,71,0,0,1,0,0,0,0,0,0,0,0,33,16,3.3,17,3.6,6,3,1,7,0.06,0.01,0.07,0.02,104799,1981741,151960,47161,"Riccardo","Calafiori",5,0.42,"Burnley",3,1375,1055,1400,1010,1350,1100,FALSE
"149","Calafiori","Arsenal","DEF","£5.8",1,11,90,0,0,0,2,0,0,0,0,0,0,0,-1,11.4,7.8,35,5.4,5,3,0,5,0.23,0.05,0.28,0.44,19411,2002722,81322,61911,"Riccardo","Calafiori",5,0.44,"Sunderland",3,1375,1100,1400,1100,1350,1100,FALSE
"150","Calafiori","Arsenal","DEF","£5.8",2,12,90,0,0,0,1,0,0,0,0,0,0,0,9,9.6,2.3,6,1.8,4,3,3,7,0.07,0.03,0.1,0.07,-147040,1823439,43693,190733,"Riccardo","Calafiori",5,0.07,"Spurs",3,1300,1175,1340,1150,1260,1200,TRUE
"151","Calafiori","Arsenal","DEF","£5.8",0,13,45,0,0,0,0,0,0,0,1,0,0,0,5,15,1.2,0,1.6,6,3,3,9,0,0.01,0.01,0.31,-33961,1786523,47042,81003,"Riccardo","Calafiori",5,0.79,"Chelsea",3,1375,1180,1400,1140,1350,1220,FALSE
"152","Calafiori","Arsenal","DEF","£5.8",7,14,90,0,0,1,0,0,0,0,0,0,0,1,33,24.8,4.4,26,5.5,4,4,5,9,0.18,0.03,0.21,0.35,21196,1857332,63080,41884,"Riccardo","Calafiori",5,0.35,"Brentford",3,1300,1175,1340,1110,1260,1240,TRUE
"153","Calafiori","Arsenal","DEF","£5.8",1,15,85,0,0,0,1,0,0,0,1,0,0,0,2,6.6,3.1,6,1.6,3,2,3,6,0,0.01,0.01,1.36,61352,1918268,91476,30124,"Riccardo","Calafiori",5,2.16,"Aston Villa",3,1375,1145,1400,1150,1350,1140,FALSE
"154","Calafiori","Arsenal","DEF","£5.7",0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-689315,1198258,19643,708958,"Riccardo","Calafiori",5,0.38,"Wolves",3,1300,1085,1340,1050,1260,1120,TRUE
"155","Calafiori","Arsenal","DEF","£5.7",6,17,90,0,0,1,0,0,0,0,0,0,0,0,25,16,4.5,0,2.1,6,3,1,7,0,0.03,0.03,0.2,15072,1272519,67726,52654,"Riccardo","Calafiori",5,0.2,"Everton",3,1375,1100,1400,1110,1350,1090,FALSE
"156","Calafiori","Arsenal","DEF","£5.7",0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61843,1366865,82716,20873,"Riccardo","Calafiori",5,0.85,"Brighton",3,1300,1160,1340,1110,1260,1210,TRUE
"157","Calafiori","Arsenal","DEF","£5.7",0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-142263,1146771,6411,148674,"Riccardo","Calafiori",5,2.67,"Aston Villa",3,1300,1185,1340,1170,1260,1200,TRUE
"158","Calafiori","Arsenal","DEF","£5.7",0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-172311,1011365,1330,173641,"Riccardo","Calafiori",5,1.43,"Bournemouth",3,1375,1150,1400,1100,1350,1200,FALSE
"159","Calafiori","Arsenal","DEF","£5.6",0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-112473,901798,194,112667,"Riccardo","Calafiori",5,0.36,"Liverpool",4,1300,1265,1340,1210,1260,1320,TRUE
"160","Calafiori","Arsenal","DEF","£5.6",0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-84702,818516,338,85040,"Riccardo","Calafiori",5,0.34,"Nott'm Forest",3,1375,1100,1400,1100,1350,1100,FALSE
"161","Calafiori","Arsenal","DEF","£5.6",0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-27695,791987,658,28353,"Riccardo","Calafiori",5,0.71,"Man Utd",3,1300,1205,1340,1150,1260,1260,TRUE
"162","J.Timber","Arsenal","DEF","£5.5",0,1,19,0,0,0,0,0,0,0,1,0,0,0,-3,3,0.3,0,0.3,1,1,2,3,0,0,0,0.66,0,210465,0,0,"Jurriën","Timber",5,1.52,"Man Utd",3,1375,1135,1400,1100,1350,1170,FALSE
"163","J.Timber","Arsenal","DEF","£5.5",24,2,63,2,1,1,0,0,0,0,0,0,0,3,68,95,28.5,75,19.9,2,1,4,6,0.81,0.05,0.86,0.17,-23011,219095,14581,37592,"Jurriën","Timber",5,0.17,"Leeds",3,1300,1145,1340,1100,1260,1190,TRUE
"164","J.Timber","Arsenal","DEF","£5.6",2,3,90,0,0,0,1,0,0,0,0,0,0,0,7,11.4,12.4,11,3.5,5,4,2,7,0.09,0.05,0.14,0.52,449352,828444,509691,60339,"Jurriën","Timber",5,0.52,"Liverpool",4,1375,1230,1400,1170,1350,1290,FALSE
"165","J.Timber","Arsenal","DEF","£5.7",8,4,90,0,0,1,0,0,0,0,0,0,0,2,37,19.8,13,35,6.8,4,2,2,6,0.3,0.02,0.32,0.2,310541,1235377,380134,69593,"Jurriën","Timber",5,0.2,"Nott'm Forest",3,1300,1130,1340,1110,1260,1150,TRUE
"166","J.Timber","Arsenal","DEF","£5.7",1,5,79,0,0,0,1,0,0,0,1,0,0,0,16,17,13.9,8,3.9,1,3,7,8,0,0.05,0.05,0.65,239054,1494975,300378,61324,"Jurriën","Timber",5,0.89,"Man City",4,1300,1305,1340,1230,1260,1380,TRUE
"167","J.Timber","Arsenal","DEF","£5.8",2,6,90,0,0,0,1,0,0,0,0,0,0,0,10,24.6,38.2,25,8.8,4,4,2,6,0.53,0.21,0.74,0.61,156869,1679103,250497,93628,"Jurriën","Timber",5,0.61,"Newcastle",3,1375,1160,1400,1170,1350,1150,FALSE
"168","J.Timber","Arsenal","DEF","£5.8",11,7,90,0,1,1,0,0,0,0,0,0,0,2,43,20.2,16.8,29,6.6,3,3,6,9,0.16,0.03,0.19,0.49,197000,1910147,274109,77109,"Jurriën","Timber",5,0.49,"West Ham",3,1300,1075,1340,1050,1260,1100,TRUE
"169","J.Timber","Arsenal","DEF","£5.9",6,8,90,0,0,1,0,0,0,0,0,0,0,0,27,16.8,31.8,6,5.5,2,5,2,4,0,0.15,0.15,0.44,509451,2468281,553581,44130,"Jurriën","Timber",5,0.44,"Fulham",3,1375,1090,1400,1080,1350,1100,FALSE
"170","J.Timber","Arsenal","DEF","£6",6,9,90,0,0,1,0,0,0,0,0,0,0,0,25,11.8,16.7,2,3.1,2,4,2,4,0,0.04,0.04,0.47,250337,2724017,290738,40401,"Jurriën","Timber",5,0.47,"Crystal Palace",3,1300,1205,1340,1150,1260,1260,TRUE
"171","J.Timber","Arsenal","DEF","£6.1",6,10,90,0,0,1,0,0,0,0,0,0,0,0,20,5.4,1.2,17,2.4,2,3,2,4,0.19,0.01,0.2,0.42,340003,3109667,381364,41361,"Jurriën","Timber",5,0.42,"Burnley",3,1375,1055,1400,1010,1350,1100,FALSE
"172","J.Timber","Arsenal","DEF","£6.1",1,11,90,0,0,0,2,0,0,0,0,0,0,0,7,13,6.3,8,2.7,1,3,3,4,0,0.03,0.03,0.44,95646,3193975,161573,65927,"Jurriën","Timber",5,0.44,"Sunderland",3,1375,1100,1400,1100,1350,1100,FALSE
"173","J.Timber","Arsenal","DEF","£6.2",5,12,90,0,1,0,1,0,0,0,0,0,0,0,6,15,14.8,20,5,1,4,0,1,0.5,0.04,0.54,0.07,439841,3668658,523928,84087,"Jurriën","Timber",5,0.07,"Spurs",3,1300,1175,1340,1150,1260,1200,TRUE
"174","J.Timber","Arsenal","DEF","£6.3",2,13,90,0,0,0,1,0,0,0,0,0,0,0,8,10.2,3.1,6,1.9,3,4,3,6,0.3,0.03,0.33,0.79,323189,3857248,370539,47350,"Jurriën","Timber",5,0.79,"Chelsea",3,1375,1180,1400,1140,1350,1220,FALSE
"175","J.Timber","Arsenal","DEF","£6.4",1,14,46,0,0,0,0,0,0,0,0,0,0,0,3,7,0.3,0,0.7,3,4,0,3,0,0,0,0.09,293646,4310049,317562,23916,"Jurriën","Timber",5,0.35,"Brentford",3,1300,1175,1340,1110,1260,1240,TRUE
"176","J.Timber","Arsenal","DEF","£6.4",3,15,90,0,0,0,2,0,0,0,0,0,0,0,7,24,1.8,4,3,7,4,3,10,0.23,0.01,0.24,2.16,90726,4349352,166824,76098,"Jurriën","Timber",5,2.16,"Aston Villa",3,1375,1145,1400,1150,1350,1140,FALSE
"177","J.Timber","Arsenal","DEF","£6.5",2,16,90,0,0,0,1,0,0,0,0,0,0,0,7,8,16.5,10,3.5,2,2,0,2,0.19,0.02,0.21,0.38,-189517,4143467,370255,559772,"Jurriën","Timber",5,0.38,"Wolves",3,1300,1085,1340,1050,1260,1120,TRUE
"178","J.Timber","Arsenal","DEF","£6.5",6,17,90,0,0,1,0,0,0,0,0,0,0,0,26,9,13.3,21,4.3,0,6,3,3,0.46,0.07,0.53,0.2,-26534,4194778,124131,150665,"Jurriën","Timber",5,0.2,"Everton",3,1375,1100,1400,1110,1350,1090,FALSE
"179","J.Timber","Arsenal","DEF","£6.5",0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89016,4304991,156936,67920,"Jurriën","Timber",5,0.85,"Brighton",3,1300,1160,1340,1110,1260,1210,TRUE
"180","J.Timber","Arsenal","DEF","£6.4",9,19,82,0,1,1,0,0,0,0,0,0,0,0,28,21.2,22.3,26,7,2,1,1,3,0.3,0.01,0.31,0.67,-674866,3390691,14991,689857,"Jurriën","Timber",5,2.67,"Aston Villa",3,1300,1185,1340,1170,1260,1200,TRUE
"181","J.Timber","Arsenal","DEF","£6.4",3,20,90,0,0,0,2,0,0,0,0,0,0,0,8,31.6,22.3,4,5.8,8,5,2,10,0,0.01,0.01,1.43,-7092,3646955,137081,144173,"Jurriën","Timber",5,1.43,"Bournemouth",3,1375,1150,1400,1100,1350,1200,FALSE
"182","J.Timber","Arsenal","DEF","£6.3",6,21,90,0,0,1,0,0,0,0,0,0,0,0,24,11,3.7,8,2.3,5,3,0,5,0,0.02,0.02,0.36,-172747,3459669,73112,245859,"Jurriën","Timber",5,0.36,"Liverpool",4,1300,1265,1340,1210,1260,1320,TRUE
"183","J.Timber","Arsenal","DEF","£6.3",5,22,90,0,0,1,0,0,0,0,1,0,0,0,17,0.4,2.2,6,0.9,2,1,0,2,0.1,0.02,0.12,0.34,105007,3596176,211829,106822,"Jurriën","Timber",5,0.34,"Nott'm Forest",3,1375,1100,1400,1100,1350,1100,FALSE
"184","J.Timber","Arsenal","DEF","£6.3",1,23,90,0,0,0,3,0,0,0,0,0,0,0,-2,5.4,2.3,2,1,0,1,2,2,0,0.01,0.01,0.71,23196,3616868,101467,78271,"Jurriën","Timber",5,0.71,"Man Utd",3,1300,1205,1340,1150,1260,1260,TRUE
"185","Kiwior","Arsenal","DEF","£5.5",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12048,0,0,"Jakub","Kiwior",5,1.52,"Man Utd",3,1375,1135,1400,1100,1350,1170,FALSE
